stockcode,total_quantity_sold,average_demand,demand_variance,total_product_revenue,unique_customers,daily_avg_demand,daily_demand_std,safety_stock,lead_time_demand,reorder_point,reorder_quantity
84876B,327,11.678571428571429,204.0039682539682,423.75,22,0.8958904109589041,14.282995773085148,63.0,7.0,70.0,27.0
84876C,7,1.75,2.25,26.25,4,0.019178082191780823,1.5,7.0,1.0,8.0,1.0
84876D,324,11.571428571428571,121.2169312169312,547.5,24,0.8876712328767123,11.009856094288027,49.0,7.0,56.0,27.0
84877A,46,3.2857142857142856,16.989010989010985,142.5,14,0.12602739726027398,4.121772796869204,18.0,1.0,19.0,4.0
84877B,227,15.133333333333333,126.83809523809524,296.25,13,0.6219178082191781,11.26224201649455,50.0,5.0,55.0,19.0
84877D,101,6.733333333333333,83.63809523809525,173.75,14,0.27671232876712326,9.145386554875373,40.0,2.0,42.0,9.0
84879,78234,29.061664190193166,9767.753163784624,124351.86,1010,214.33972602739726,98.83194404535723,432.0,1501.0,1933.0,6431.0
84880,1668,5.069908814589666,141.94936615019637,9227.8,185,4.5698630136986305,11.914250549245486,53.0,32.0,85.0,138.0
84881,50,2.272727272727273,0.7792207792207793,317.5,21,0.136986301369863,0.8827348295047496,4.0,1.0,5.0,5.0
84882,55,2.037037037037037,1.267806267806268,206.25,22,0.1506849315068493,1.1259690350121836,5.0,2.0,7.0,5.0
84884A,1654,6.148698884758364,361.7987016589914,5817.66,195,4.531506849315068,19.021006851872784,84.0,32.0,116.0,136.0
84886,11,1.375,0.2678571428571429,109.45,8,0.030136986301369864,0.5175491695067657,3.0,1.0,4.0,1.0
84891B,7,1.4,0.3,55.65,5,0.019178082191780823,0.5477225575051661,3.0,1.0,4.0,1.0
84893,33,2.2,5.171428571428572,186.35,12,0.09041095890410959,2.274077520980446,10.0,1.0,11.0,3.0
84898F,154,3.276595744680851,6.552266419981498,323.40000000000003,37,0.42191780821917807,2.5597395219009096,12.0,3.0,15.0,13.0
84899E,46,3.2857142857142856,8.989010989010989,57.5,11,0.12602739726027398,2.998167938760434,14.0,1.0,15.0,4.0
84899F,86,3.739130434782609,13.474308300395258,107.5,20,0.2356164383561644,3.670736751715554,17.0,2.0,19.0,8.0
84901,98,1.75,0.7727272727272727,365.34,44,0.2684931506849315,0.8790490729915326,4.0,2.0,6.0,9.0
84902,58,1.7575757575757576,1.5643939393939392,215.34,28,0.1589041095890411,1.2507573463281914,6.0,2.0,8.0,5.0
84905,151,7.55,74.5763157894737,392.25,19,0.4136986301369863,8.635757974229806,38.0,3.0,41.0,13.0
84906,58,3.2222222222222223,4.77124183006536,277.1,14,0.1589041095890411,2.184317245746451,10.0,2.0,12.0,5.0
84907,365,26.071428571428573,2776.0714285714294,820.0500000000001,12,1.0,52.688437332790855,231.0,7.0,238.0,30.0
84908A,387,55.285714285714285,3730.571428571428,769.65,4,1.0602739726027397,61.07840394584184,267.0,8.0,275.0,32.0
84908B,385,77.0,3533.0,755.75,2,1.0547945205479452,59.43904440685432,260.0,8.0,268.0,32.0
84909A,208,7.172413793103448,146.29064039408868,2784.8,24,0.5698630136986301,12.095066779232296,53.0,4.0,57.0,18.0
84910A,412,10.3,2216.266666666668,1058.2,37,1.1287671232876713,47.07724149381172,206.0,8.0,214.0,34.0
84912A,891,9.091836734693878,3641.4244687565742,2291.25,59,2.441095890410959,60.34421653113556,264.0,18.0,282.0,74.0
84912B,870,10.116279069767442,4146.692202462378,2212.5,56,2.3835616438356166,64.39481502778293,282.0,17.0,299.0,72.0
84913A,110,3.4375,5.737903225806451,511.5,26,0.3013698630136986,2.3953920818535015,11.0,3.0,14.0,10.0
84913B,104,3.466666666666667,3.085057471264368,483.6,27,0.28493150684931506,1.7564331673207403,8.0,2.0,10.0,9.0
84914A,3,1.5,0.5,77.85,2,0.00821917808219178,0.7071067811865476,4.0,1.0,5.0,1.0
84915,208,11.555555555555555,584.0261437908495,335.5,15,0.5698630136986301,24.166632860016918,106.0,4.0,110.0,18.0
84916,230,7.666666666666667,326.0919540229886,514.5,28,0.6301369863013698,18.058016336878993,79.0,5.0,84.0,19.0
84917,183,10.764705882352942,78.31617647058825,477.85,16,0.5013698630136987,8.849642731239959,39.0,4.0,43.0,16.0
84918,113,6.647058823529412,141.61764705882356,425.35,15,0.3095890410958904,11.900321300655019,52.0,3.0,55.0,10.0
84919,260,12.38095238095238,1245.6476190476192,1407.0,20,0.7123287671232876,35.29373342461263,155.0,5.0,160.0,22.0
84920,145,2.685185185185185,1.9556254367575123,537.35,43,0.3972602739726027,1.3984367832538989,7.0,3.0,10.0,12.0
84921,27,1.9285714285714288,2.071428571428571,101.25,13,0.07397260273972603,1.4392458342578487,7.0,1.0,8.0,3.0
84922,335,33.5,8778.055555555557,748.75,9,0.9178082191780822,93.69127790544623,410.0,7.0,417.0,28.0
84923,9,1.8,1.7000000000000002,76.5,5,0.024657534246575342,1.3038404810405297,6.0,1.0,7.0,1.0
84924A,117,2.5434782608695654,3.7202898550724632,449.88,41,0.32054794520547947,1.9288052921620842,9.0,3.0,12.0,10.0
84924D,760,63.333333333333336,20787.696969696965,246.0,11,2.0821917808219177,144.1793916261855,630.0,15.0,645.0,63.0
84924F,973,121.625,48928.55357142857,259.15,8,2.665753424657534,221.1979963097057,966.0,19.0,985.0,80.0
84925A,177,11.8,1344.885714285714,328.95,14,0.4849315068493151,36.672683489018276,161.0,4.0,165.0,15.0
84925C,28,2.8,6.177777777777778,71.39999999999999,10,0.07671232876712329,2.485513584307633,11.0,1.0,12.0,3.0
84925D,452,17.384615384615383,3041.206153846154,677.4499999999999,24,1.2383561643835617,55.147131873254786,241.0,9.0,250.0,38.0
84925E,75,25.0,1657.0,130.05,3,0.2054794520547945,40.70626487409524,178.0,2.0,180.0,7.0
84925F,711,22.93548387096774,3108.862365591398,857.9300000000001,29,1.9479452054794522,55.757173220953355,244.0,14.0,258.0,59.0
84926A,651,15.5,187.76829268292684,265.59,29,1.7835616438356163,13.702857099266812,60.0,13.0,73.0,54.0
84926B,54,5.4,44.93333333333333,67.5,8,0.14794520547945206,6.703233050799691,30.0,2.0,32.0,5.0
84926C,125,6.578947368421052,16.25730994152047,156.25,17,0.3424657534246575,4.032035458861997,18.0,3.0,21.0,11.0
84926D,762,19.53846153846154,476.0445344129555,337.89,29,2.0876712328767124,21.81844482113598,96.0,15.0,111.0,63.0
84926E,1077,22.4375,618.251329787234,461.63,40,2.9506849315068493,24.8646602588339,109.0,21.0,130.0,89.0
84926F,465,15.5,368.3275862068964,230.5,24,1.273972602739726,19.19186249968711,84.0,9.0,93.0,39.0
84927A,218,8.72,367.87666666666655,124.17,22,0.5972602739726027,19.18011122665003,84.0,5.0,89.0,18.0
84927D,949,39.54166666666666,14615.824275362316,194.61,22,2.6,120.8959233198635,528.0,19.0,547.0,78.0
84927E,489,19.56,2710.9233333333336,203.34,22,1.3397260273972602,52.066527955427695,228.0,10.0,238.0,41.0
84927F,324,6.113207547169812,59.33309143686501,227.25,44,0.8876712328767123,7.702797637018969,34.0,7.0,41.0,27.0
84929,2928,32.53333333333333,1876.6561797752809,915.12,82,8.021917808219179,43.32038988484846,190.0,57.0,247.0,241.0
84931A,146,3.106382978723404,5.1840888066605,369.6,42,0.4,2.2768594174126124,10.0,3.0,13.0,12.0
84931B,219,4.211538461538462,19.6210407239819,553.05,44,0.6,4.429564394382578,20.0,5.0,25.0,18.0
84932A,262,10.916666666666666,258.2536231884057,602.6,22,0.7178082191780822,16.07027140991731,71.0,6.0,77.0,22.0
84932B,189,11.117647058823527,321.3602941176471,401.3,17,0.5178082191780822,17.92652487565973,79.0,4.0,83.0,16.0
84932C,282,8.294117647058824,30.63814616755793,615.4,31,0.7726027397260274,5.535173544484214,25.0,6.0,31.0,24.0
84932D,237,12.473684210526317,311.15204678362574,540.75,16,0.6493150684931507,17.639502452836524,78.0,5.0,83.0,20.0
84933A,131,21.83333333333333,1352.9666666666667,314.35,5,0.3589041095890411,36.7826952066684,161.0,3.0,164.0,11.0
84933B,136,22.666666666666668,1329.4666666666667,309.15,5,0.3726027397260274,36.46185221113522,160.0,3.0,163.0,12.0
84933C,136,22.666666666666668,1127.8666666666668,317.0,6,0.3726027397260274,33.58372621771841,147.0,3.0,150.0,12.0
84934,684,57.0,3584.3636363636365,581.4,12,1.873972602739726,59.86955517091835,262.0,14.0,276.0,57.0
84937,2486,29.951807228915666,5710.875697913607,4827.82,50,6.810958904109589,75.57033609766206,330.0,48.0,378.0,205.0
84942,3,1.0,0.0,5.07,3,0.00821917808219178,0.0,0.0,1.0,1.0,1.0
84944,911,6.033112582781457,77.03222958057394,2493.75,122,2.495890410958904,8.776800646054001,39.0,18.0,57.0,75.0
84945,21125,35.68412162162162,3520.595483491108,16833.35,344,57.87671232876713,59.334606120636785,260.0,406.0,666.0,1737.0
84946,31553,23.61751497005988,1153.8573409361063,36716.86,641,86.44657534246575,33.968475693444155,149.0,606.0,755.0,2594.0
84947,15028,26.04506065857885,1826.282688234161,17162.93,312,41.172602739726024,42.73502881985878,187.0,289.0,476.0,1236.0
84948,268,7.882352941176471,30.713012477718348,442.2,28,0.7342465753424657,5.541932197141927,25.0,6.0,31.0,23.0
84949,11635,18.705787781350484,1172.7683722447464,18001.35,330,31.876712328767123,34.24570589496947,150.0,224.0,374.0,957.0
84950,5610,25.27027027027027,15030.72300354655,3677.14,156,15.36986301369863,122.59984911714432,536.0,108.0,644.0,462.0
84951A,461,10.021739130434783,139.48840579710148,488.72,37,1.263013698630137,11.81052097907207,52.0,9.0,61.0,38.0
84951B,366,8.926829268292684,134.46951219512192,400.04,31,1.0027397260273974,11.596099007645714,51.0,8.0,59.0,31.0
84952A,84,6.0,46.46153846153845,249.11,13,0.23013698630136986,6.816270128269452,30.0,2.0,32.0,7.0
84952B,311,14.80952380952381,558.0619047619049,485.36,15,0.852054794520548,23.623333904466254,104.0,6.0,110.0,26.0
84952C,343,13.72,540.21,601.65,18,0.9397260273972603,23.242418118603755,102.0,7.0,109.0,29.0
84962,3,1.5,0.5,179.85000000000002,2,0.00821917808219178,0.7071067811865476,4.0,1.0,5.0,1.0
84963A,22,2.75,6.214285714285714,713.4000000000001,8,0.06027397260273973,2.49284690951645,11.0,1.0,12.0,2.0
84963B,18,3.0,7.6,591.5,5,0.049315068493150684,2.756809750418044,13.0,1.0,14.0,2.0
84964A,11,5.5,40.5,630.0,2,0.030136986301369864,6.363961030678928,28.0,1.0,29.0,1.0
84964B,17,8.5,112.5,990.0,2,0.04657534246575343,10.606601717798213,47.0,1.0,48.0,2.0
84965A,20,6.666666666666667,54.33333333333333,1050.0,2,0.0547945205479452,7.371114795831994,33.0,1.0,34.0,2.0
84965B,27,6.75,48.25,1359.95,3,0.07397260273972603,6.946221994724902,31.0,1.0,32.0,3.0
84966A,12,4.0,13.0,176.0,3,0.03287671232876712,3.605551275463989,16.0,1.0,17.0,1.0
84966B,33,8.25,56.91666666666666,428.0,3,0.09041095890410959,7.544313531837516,33.0,1.0,34.0,3.0
84966C,23,11.5,112.5,276.0,1,0.06301369863013699,10.606601717798213,47.0,1.0,48.0,2.0
84967A,2,1.0,0.0,94.95,2,0.005479452054794521,0.0,0.0,1.0,1.0,1.0
84967B,23,2.3,2.677777777777778,1169.5,8,0.06301369863013699,1.636391694484477,8.0,1.0,9.0,2.0
84967C,9,2.25,6.25,419.85,3,0.024657534246575342,2.5,11.0,1.0,12.0,1.0
84968A,351,3.0,19.10344827586207,4302.45,66,0.9616438356164384,4.370749166431548,20.0,7.0,27.0,29.0
84968B,280,3.5,22.177215189873426,3471.0,51,0.7671232876712328,4.70926907172158,21.0,6.0,27.0,24.0
84968C,354,3.649484536082474,115.39669243986252,4254.299999999999,64,0.9698630136986301,10.742285252210655,47.0,7.0,54.0,30.0
84968D,341,5.779661016949152,263.9333722969024,3983.37,45,0.9342465753424658,16.24602635406278,71.0,7.0,78.0,29.0
84968E,315,5.080645161290323,133.2228979375992,3682.86,41,0.863013698630137,11.542222400283197,51.0,7.0,58.0,26.0
84968F,155,2.3846153846153846,11.584134615384617,1933.05,52,0.4246575342465753,3.4035473575939292,15.0,3.0,18.0,13.0
84969,645,3.8392857142857135,11.213537211291706,2755.49,100,1.7671232876712328,3.348662003142704,15.0,13.0,28.0,54.0
84970L,16445,19.86111111111111,1114.2092234314107,15241.51,463,45.054794520547944,33.379772668959426,146.0,316.0,462.0,1352.0
84970S,25389,22.077391304347827,1177.2829522836498,19821.96,616,69.55890410958904,34.31155712414768,150.0,487.0,637.0,2087.0
84971L,568,12.909090909090908,447.4799154334037,680.36,37,1.5561643835616439,21.153721077706486,93.0,11.0,104.0,47.0
84971S,6206,18.69277108433735,835.8630291558983,5053.259999999999,180,17.002739726027396,28.91129587472513,127.0,120.0,247.0,511.0
84972L,112,2.5454545454545454,2.997885835095137,442.4,41,0.30684931506849317,1.7314403931683982,8.0,3.0,11.0,10.0
84974,89,1.5344827586206895,1.0601935874168176,879.55,52,0.24383561643835616,1.0296570241671823,5.0,2.0,7.0,8.0
84975,1923,11.378698224852071,493.224781628628,3041.07,115,5.2684931506849315,22.20866456202687,97.0,37.0,134.0,159.0
84976,652,15.523809523809524,615.6213704994192,656.9,40,1.7863013698630137,24.811718410852144,109.0,13.0,122.0,54.0
84977,220,5.365853658536586,9.587804878048775,275.0,34,0.6027397260273972,3.0964180722326202,14.0,5.0,19.0,19.0
84978,19012,17.267938237965485,494.65996201800016,22079.74,525,52.087671232876716,22.24095236310712,98.0,365.0,463.0,1563.0
84984A,265,16.5625,1348.6624999999997,450.25,12,0.726027397260274,36.724140561761274,161.0,6.0,167.0,22.0
84984B,322,20.125,2408.25,541.3,13,0.8821917808219178,49.073923829259876,215.0,7.0,222.0,27.0
84984C,227,18.916666666666668,1440.0833333333337,341.55,11,0.6219178082191781,37.94842991921186,166.0,5.0,171.0,19.0
84984D,152,10.133333333333333,628.2666666666665,328.0,14,0.41643835616438357,25.065248186815676,110.0,3.0,113.0,13.0
84985A,578,4.776859504132231,42.22479338842974,838.0999999999999,95,1.5835616438356164,6.498060740592514,29.0,12.0,41.0,48.0
84985B,122,6.421052631578948,72.36842105263158,176.89999999999998,12,0.33424657534246577,8.506963092234006,38.0,3.0,41.0,11.0
84986B,415,6.102941176470588,41.58625987708517,601.75,58,1.1369863013698631,6.448740952859339,29.0,8.0,37.0,35.0
84987,7832,12.123839009287924,541.1443300453591,11012.88,406,21.457534246575342,23.262509108979604,102.0,151.0,253.0,644.0
84988,7595,12.210610932475884,423.7124154071584,10729.4,379,20.80821917808219,20.584275926229672,90.0,146.0,236.0,625.0
84989A,2066,16.661290322580644,4303.152635719906,1027.1,95,5.66027397260274,65.59841946053203,287.0,40.0,327.0,170.0
84989B,985,21.41304347826087,1073.8478260869565,479.35,34,2.6986301369863015,32.76961742356716,144.0,19.0,163.0,81.0
84990,4201,25.15568862275449,3463.9033258783656,2006.23,112,11.509589041095891,58.8549345924228,257.0,81.0,338.0,346.0
84991,52828,29.138444567015995,4168.433913031836,25785.92,822,144.73424657534247,64.56341001706645,282.0,1014.0,1296.0,4343.0
84992,33936,27.930864197530862,7172.601476600139,16178.47,614,92.97534246575343,84.69121251109904,370.0,651.0,1021.0,2790.0
84993A,1343,10.5748031496063,130.40507436570428,564.06,88,3.6794520547945204,11.41950412083223,50.0,26.0,76.0,111.0
84993B,521,6.766233766233766,102.0498974709502,218.82,57,1.4273972602739726,10.101974929237857,45.0,10.0,55.0,43.0
84997A,5093,9.293795620437956,396.6648974499262,18834.65,278,13.953424657534246,19.916447912464868,87.0,98.0,185.0,419.0
84997B,8905,9.433262711864408,437.6986167029135,32788.13,433,24.397260273972602,20.921247971928288,92.0,171.0,263.0,732.0
84997C,8531,9.5531914893617,717.3057437267431,31521.77,426,23.372602739726027,26.782564173856528,117.0,164.0,281.0,702.0
84997D,10284,10.202380952380953,750.4336785359626,38082.82,431,28.175342465753424,27.39404458155025,120.0,198.0,318.0,846.0
85006,3047,87.05714285714286,114211.34957983192,1280.45,32,8.347945205479451,337.9516971104479,1476.0,59.0,1535.0,251.0
85007,139,6.95,48.57631578947369,376.35,16,0.38082191780821917,6.9696711392628625,31.0,3.0,34.0,12.0
85008,259,2.8777777777777778,19.636579275905127,961.8,77,0.7095890410958904,4.431318006632465,20.0,5.0,25.0,22.0
85014A,4566,7.11214953271028,1610.7019114409431,21174.69,361,12.509589041095891,40.13355094482599,176.0,88.0,264.0,376.0
85014B,6018,7.579345088161209,1439.8001276916077,29235.27,437,16.487671232876714,37.94469828173111,166.0,116.0,282.0,495.0
85014C,539,8.292307692307693,877.6475961538462,2167.85,55,1.4767123287671233,29.625117656371362,130.0,11.0,141.0,45.0
85014D,1912,22.232558139534884,9568.368809849517,6607.6,73,5.238356164383561,97.81803928647065,428.0,37.0,465.0,158.0
85015,2709,18.8125,959.4121503496506,2250.87,133,7.421917808219178,30.974378934042416,136.0,52.0,188.0,223.0
85016,1450,20.714285714285715,2362.2939958592133,1457.4,60,3.9726027397260273,48.60343604992566,213.0,28.0,241.0,120.0
85017A,924,17.11111111111111,1808.62893081761,599.64,45,2.5315068493150683,42.52797821220296,186.0,18.0,204.0,76.0
85017B,1859,15.621848739495798,949.8981626548924,1080.99,98,5.093150684931507,30.820417950684778,135.0,36.0,171.0,153.0
85017C,931,16.051724137931036,1684.400786448881,590.11,44,2.5506849315068494,41.041452050931156,180.0,18.0,198.0,77.0
85018A,15,1.5,1.1666666666666667,63.75,10,0.0410958904109589,1.0801234497346435,5.0,1.0,6.0,2.0
85018B,15,1.5,2.5,63.75,10,0.0410958904109589,1.5811388300841898,7.0,1.0,8.0,2.0
85018C,36,9.0,196.66666666666663,127.2,4,0.09863013698630137,14.023789311975085,62.0,1.0,63.0,3.0
85018D,762,12.095238095238097,260.184331797235,901.5,57,2.0876712328767124,16.13023037024689,71.0,15.0,86.0,63.0
85019A,639,15.585365853658535,574.298780487805,876.75,37,1.7506849315068493,23.964531718516948,105.0,13.0,118.0,53.0
85019B,704,19.55555555555556,629.7968253968253,940.0,31,1.9287671232876713,25.095753134680482,110.0,14.0,124.0,58.0
85019C,421,18.30434782608696,968.7667984189728,634.25,18,1.1534246575342466,31.12501885009827,136.0,9.0,145.0,35.0
85020,224,5.090909090909091,51.47991543340383,470.4,36,0.6136986301369863,7.174950552680055,32.0,5.0,37.0,19.0
85023A,22,2.2,2.844444444444445,56.1,9,0.06027397260273973,1.6865480854231358,8.0,1.0,9.0,2.0
85023B,292,7.891891891891892,256.5990990990992,679.8000000000001,32,0.8,16.018710906283914,70.0,6.0,76.0,24.0
85023C,23,1.9166666666666667,0.9924242424242424,58.64999999999999,10,0.06301369863013699,0.9962049198956219,5.0,1.0,6.0,2.0
85024A,1,1.0,0.0,1.65,1,0.0027397260273972603,0.0,0.0,1.0,1.0,1.0
85024B,218,10.38095238095238,951.6476190476192,330.90000000000003,19,0.5972602739726027,30.848786346428916,135.0,5.0,140.0,18.0
85024C,99,2.2,4.527272727272727,163.35,33,0.27123287671232876,2.1277388766652563,10.0,2.0,12.0,9.0
85025B,525,7.720588235294118,316.11479367866554,837.45,55,1.4383561643835616,17.77961736592398,78.0,11.0,89.0,44.0
85025C,642,6.903225806451613,271.5666199158485,1029.1,73,1.7589041095890412,16.479278501070624,72.0,13.0,85.0,53.0
85026B,161,8.05,29.10263157894737,136.85,20,0.4410958904109589,5.394685493978993,24.0,4.0,28.0,14.0
85027L,190,4.75,32.65384615384614,538.5,36,0.5205479452054794,5.714354395191651,25.0,4.0,29.0,16.0
85028L,269,10.76,815.1066666666667,621.75,22,0.736986301369863,28.550072971301958,125.0,6.0,131.0,23.0
85028S,429,13.0,723.9375000000003,646.65,29,1.1753424657534246,26.90608667197815,118.0,9.0,127.0,36.0
85030,211,7.275862068965517,130.7068965517241,531.4499999999999,26,0.5780821917808219,11.432711688471992,50.0,5.0,55.0,18.0
85031A,386,10.157894736842104,426.7852062588905,634.2,36,1.0575342465753426,20.65878036716811,91.0,8.0,99.0,32.0
85031B,408,15.692307692307692,621.4215384615385,598.8,25,1.1178082191780823,24.928328031810285,109.0,8.0,117.0,34.0
85031C,343,12.25,550.7129629629629,543.45,23,0.9397260273972603,23.46727429768875,103.0,7.0,110.0,29.0
85032A,1383,11.720338983050848,696.6305229610313,1200.55,103,3.789041095890411,26.393759166913515,116.0,27.0,143.0,114.0
85032B,929,8.764150943396226,274.7343216531896,846.0,95,2.5452054794520547,16.575111512541618,73.0,18.0,91.0,77.0
85032C,793,7.851485148514851,275.16772277227733,772.1,85,2.1726027397260275,16.588180212798427,73.0,16.0,89.0,66.0
85032D,1008,11.076923076923077,321.5829059829059,1063.06,89,2.7616438356164386,17.932732808551684,79.0,20.0,99.0,83.0
85033G,201,11.166666666666666,151.55882352941177,225.55,16,0.5506849315068493,12.310922935727108,54.0,4.0,58.0,17.0
85033S,242,6.05,56.86923076923078,252.2,34,0.663013698630137,7.541169058523405,33.0,5.0,38.0,20.0
85034A,819,7.0,89.68965517241381,2145.11,92,2.243835616438356,9.470462247029646,42.0,16.0,58.0,68.0
85034B,1105,9.778761061946902,102.83454487989891,2232.73,95,3.0273972602739727,10.14073690024048,45.0,22.0,67.0,91.0
85034C,1237,7.496969696969697,75.94663710273461,2223.73,130,3.389041095890411,8.71473677759315,39.0,24.0,63.0,102.0
85035A,613,3.8797468354430378,35.367612674352976,2112.17,113,1.6794520547945206,5.947067569344826,26.0,12.0,38.0,51.0
85035B,916,9.346938775510203,996.06395960446,2242.12,75,2.5095890410958903,31.56048097866159,138.0,18.0,156.0,76.0
85035C,1302,7.482758620689655,521.2453657564283,2470.82,129,3.5671232876712327,22.830798622834646,100.0,25.0,125.0,108.0
85036A,605,3.75776397515528,30.28470496894409,2293.17,117,1.6575342465753424,5.503154092785708,25.0,12.0,37.0,50.0
85036B,588,7.443037974683544,140.19863680623172,1498.06,70,1.610958904109589,11.840550528004671,52.0,12.0,64.0,49.0
