stockcode,total_quantity_sold,average_demand,demand_variance,total_product_revenue,unique_customers
85230E,2421,37.246153846153845,847.9384615384614,621.4499999999999,44
85230F,2944,48.26229508196721,16124.063387978142,725.1199999999999,48
85230G,1680,36.52173913043478,966.1217391304349,425.75999999999993,32
85231B,1868,6.419243986254296,58.52018011612746,1581.56,181
85231E,815,8.670212765957446,230.24490963166318,661.55,77
85231G,1404,6.622641509433962,82.67209156755787,1170.0,139
85231L,1018,9.883495145631068,514.4960974681134,810.6999999999999,81
85232A,355,2.886178861788618,10.790217246434759,1723.65,97
85232B,2916,6.552808988764045,509.98200222694595,13949.800000000001,208
85232C,1,1.0,0.0,4.95,1
85232D,633,3.617142857142857,43.08821018062397,2998.95,120
90000A,25,1.7857142857142858,0.489010989010989,148.75,14
90000B,14,1.5555555555555556,0.5277777777777778,83.30000000000001,9
90000C,1,1.0,0.0,5.95,1
90000D,25,1.9230769230769231,1.91025641025641,148.75,13
90001A,4,1.3333333333333333,0.33333333333333337,17.0,3
90001B,7,1.75,0.25,29.75,4
90001C,6,1.2,0.2,25.5,5
90001D,16,2.2857142857142856,2.904761904761905,68.0,7
90002A,36,2.4,3.2571428571428562,135.0,14
90002B,18,2.5714285714285716,1.6190476190476188,67.5,7
90002C,25,2.272727272727273,1.2181818181818183,93.75,8
90002D,91,4.333333333333333,110.73333333333332,316.25,17
90002E,15,1.875,1.2678571428571435,56.25,7
90003B,24,2.4,3.822222222222222,90.0,9
90003C,25,2.5,2.9444444444444446,93.75,10
90003D,35,2.3333333333333335,2.523809523809524,131.25,15
90003E,10,3.3333333333333335,1.3333333333333333,37.5,3
90004A,1,1.0,0.0,3.75,1
90005A,36,5.142857142857143,9.142857142857144,70.2,5
90010A,31,2.2142857142857144,2.796703296703297,271.0,12
90010B,45,2.6470588235294117,7.36764705882353,402.75,16
90010E,32,1.7777777777777777,0.8888888888888887,279.95,16
90011A,2,1.0,0.0,5.9,2
90011B,9,2.25,6.25,26.550000000000004,4
90011C,6,6.0,0.0,17.700000000000003,1
90011E,1,1.0,0.0,2.95,1
90012A,8,4.0,8.0,23.6,2
90012B,13,4.333333333333333,8.333333333333334,45.35000000000001,3
90013A,41,4.1,2.7666666666666666,153.75,8
90013B,20,4.0,0.0,75.0,5
90013C,35,3.5,1.1666666666666667,131.25,10
90013D,34,4.25,11.642857142857142,127.5,7
90014A,36,1.6363636363636365,1.5757575757575755,302.2,18
90014B,19,1.2666666666666666,0.35238095238095246,175.04999999999998,13
90014C,23,1.6428571428571428,1.6318681318681318,221.85,13
90016A,22,2.4444444444444446,6.777777777777778,148.75,8
90016B,22,1.2941176470588236,0.5955882352941174,187.0,14
90016C,6,1.5,1.0000000000000002,51.0,4
90018A,33,2.0625,0.8625,140.25,15
90018B,16,1.6,0.26666666666666666,68.0,10
90018C,14,2.0,1.0,59.5,7
90019A,32,1.8823529411764706,0.610294117647059,158.4,16
90019B,11,1.5714285714285714,0.619047619047619,54.45,6
90019C,10,1.4285714285714286,0.6190476190476191,49.5,7
90020,4,2.0,2.0,51.0,2
90021,5,1.25,0.25,59.75,4
90022,8,2.0,2.0,30.0,4
90023,21,1.9090909090909092,0.4909090909090909,89.25,7
90024A,5,1.25,0.25,42.5,4
90024B,9,1.5,0.30000000000000004,76.5,6
90024C,6,1.2,0.2,51.0,5
90024D,13,1.1818181818181819,0.16363636363636364,110.5,11
90024E,12,1.7142857142857142,2.2380952380952377,102.0,7
90024F,3,1.5,0.5,25.5,2
90025A,2,1.0,0.0,7.5,2
90025B,1,1.0,0.0,3.75,1
90025C,2,1.0,0.0,7.5,2
90025D,2,1.0,0.0,7.5,2
90025E,3,1.0,0.0,11.25,3
90025F,2,1.0,0.0,7.5,2
90026A,8,1.3333333333333333,0.2666666666666667,68.0,6
90026B,7,1.1666666666666667,0.16666666666666669,59.5,4
90026C,7,1.4,0.30000000000000004,59.5,5
90026D,10,1.25,0.21428571428571427,85.0,6
90027A,6,2.0,3.0,17.700000000000003,3
90027B,7,1.75,0.25,20.650000000000002,3
90027C,4,2.0,0.0,11.8,2
90027D,12,2.0,1.2,35.400000000000006,6
90028,9,1.8,1.7,76.5,5
90029,21,2.1,3.4333333333333336,178.5,10
90030A,77,9.625,51.98214285714287,101.75,8
90030B,122,6.421052631578948,23.368421052631582,191.3,17
90030C,81,8.1,50.099999999999994,115.65,10
90031,48,9.6,64.8,48.0,5
90032,45,2.142857142857143,3.1285714285714286,253.17000000000002,12
90033,5,2.5,0.5,12.749999999999998,2
90034,2,1.0,0.0,19.9,2
90035A,17,1.8888888888888888,1.1111111111111112,182.75,7
90035B,43,10.75,286.9166666666667,380.89,4
90035C,28,5.6,58.800000000000004,301.0,5
90036A,21,1.5,0.7307692307692307,166.95000000000002,10
90036B,17,1.8888888888888888,2.8611111111111107,135.15,8
90036C,22,2.75,2.5,174.9,7
90036D,34,2.8333333333333335,2.151515151515152,270.3,11
90036E,18,1.6363636363636365,0.8545454545454545,143.1,10
90036F,13,3.25,4.916666666666667,103.35000000000001,4
90037A,18,4.5,3.6666666666666665,45.9,4
90037B,23,4.6,4.8,58.650000000000006,5
90037C,17,4.25,5.583333333333333,43.35,4
90037D,6,6.0,0.0,15.3,1
90038A,18,4.5,3.0,67.5,4
90038B,10,5.0,2.0,37.5,2
90038C,13,4.333333333333333,2.333333333333334,48.75,3
90039A,7,3.5,12.5,26.25,2
90039B,13,4.333333333333333,8.333333333333334,48.75,3
90039C,14,4.666666666666667,40.333333333333336,52.5,3
90039D,22,4.4,22.3,82.5,4
90040A,23,2.3,0.8999999999999999,80.5,10
90040B,46,2.7058823529411766,1.595588235294118,161.0,17
90040C,29,2.9,1.8777777777777775,101.5,10
90040D,26,2.6,0.7111111111111111,91.0,9
90041,3,1.5,0.5,10.5,2
90042A,27,3.857142857142857,9.142857142857144,68.85,6
90042B,15,3.0,1.0,38.25,4
90042C,35,4.375,5.982142857142857,89.25,8
90043,10,1.6666666666666667,0.6666666666666666,54.510000000000005,5
90046,13,1.8571428571428572,0.4761904761904762,64.35,6
90048,29,4.833333333333333,16.166666666666664,143.55,4
90049,19,3.8,9.200000000000001,104.07,3
90050,6,3.0,0.0,41.7,2
90051,7,1.75,0.9166666666666666,48.65,4
90052,3,3.0,0.0,20.85,1
90054,2,1.0,0.0,5.1,2
90055,1,1.0,0.0,2.55,1
90056,6,6.0,0.0,64.5,1
90057,1800,52.94117647058823,4914.4812834224595,2660.88,29
90058A,576,44.30769230769231,249.23076923076925,218.88,12
90058B,1081,38.607142857142854,182.32142857142856,508.7,27
90059A,18,6.0,0.0,29.700000000000003,3
90059B,15,3.75,6.916666666666667,24.75,4
90059C,24,3.4285714285714284,5.9523809523809526,39.6,6
90059D,26,5.2,3.2,42.900000000000006,5
90059E,21,3.0,4.666666666666667,34.65,5
90059F,21,4.2,6.2,34.65,5
90060B,6,1.5,0.3333333333333333,35.7,4
90060C,7,2.3333333333333335,5.333333333333334,41.65,3
90060D,11,1.5714285714285714,2.285714285714286,65.45,6
90060F,17,2.4285714285714284,6.285714285714285,101.15,7
90062,113,2.8974358974358974,5.568151147098517,1430.5,33
90063A,18,1.8,0.39999999999999997,153.0,10
90063B,15,1.6666666666666667,0.5,127.5,8
90064A,11,2.75,2.25,41.25,4
90064B,17,1.8888888888888888,1.6111111111111112,63.75,8
90065A,17,2.4285714285714284,2.952380952380952,114.75,7
90065B,8,1.3333333333333333,0.2666666666666667,54.0,4
90066A,5,2.5,0.5,33.75,2
90067A,25,3.125,6.125,73.75000000000001,8
90067B,12,6.0,0.0,35.400000000000006,2
90069,11,2.2,4.7,82.5,5
90070,37,3.3636363636363638,3.4545454545454555,220.15,9
90071,2,1.0,0.0,2.5,2
90072,18,3.6,4.800000000000001,67.5,4
90073,22,3.142857142857143,4.142857142857143,108.9,7
90074,5,1.25,0.25,44.75,4
90075,4,1.3333333333333333,0.3333333333333333,35.8,3
90076,6,6.0,0.0,15.3,1
90077,1,1.0,0.0,2.55,1
90078,8,2.0,0.6666666666666666,60.0,4
90079,10,2.0,2.0,49.5,5
90081A,48,2.0869565217391304,1.6284584980237156,237.6,15
90081B,6,3.0,0.0,29.7,2
90081C,27,2.076923076923077,2.2435897435897436,133.65,13
90082A,42,2.1,2.305263157894737,266.7,16
90082B,57,2.375,3.375,361.95,18
90082C,1,1.0,0.0,6.35,1
90082D,83,2.3714285714285714,2.710924369747899,527.05,28
90083,44,5.5,18.857142857142858,34.94,6
90084,64,7.111111111111111,37.611111111111114,54.4,8
90085,297,17.470588235294116,604.3897058823527,252.45,14
90086,189,9.947368421052632,155.2748538011696,138.32999999999998,12
90087,276,13.142857142857142,251.5285714285714,191.76,13
90088,99,8.25,74.38636363636363,84.14999999999999,8
90089,88,8.0,30.799999999999994,66.22,11
90090,258,12.9,161.2526315789474,219.3,12
90091,3,1.5,0.5,2.55,2
90092,91,10.11111111111111,76.36111111111113,77.35,6
90093,200,11.11111111111111,97.63398692810456,150.44,15
90094,34,1.619047619047619,1.8476190476190482,86.69999999999999,20
90095,7,3.5,12.5,17.85,2
90096,31,2.5833333333333335,3.719696969696969,79.05,10
90098,59,2.5652173913043477,7.893280632411068,150.45,22
90099,29,1.7058823529411764,1.9705882352941175,73.94999999999999,16
90100,22,2.4444444444444446,3.2777777777777772,56.1,7
90101,17,3.4,5.8,43.35,4
90102,17,5.666666666666667,20.333333333333336,14.45,3
90103,12,2.4,4.300000000000001,30.6,5
90104,57,4.75,20.568181818181824,48.449999999999996,11
90108,101,7.769230769230769,48.692307692307686,106.05,12
90111,7,1.1666666666666667,0.16666666666666669,7.35,6
90112,70,4.375,22.249999999999993,73.5,13
90114,84,4.421052631578948,86.03508771929825,214.2,19
90115,31,2.8181818181818183,3.3636363636363633,79.05,11
90116,44,4.0,17.6,74.36,11
90118,8,2.6666666666666665,8.333333333333332,20.4,3
90119,67,3.7222222222222223,8.330065359477123,166.17,6
90120A,68,3.238095238095238,5.990476190476189,289.0,14
90120B,77,3.6666666666666665,9.533333333333335,325.5,17
90120C,61,3.588235294117647,4.25735294117647,259.25,12
90120D,102,5.1,43.0421052631579,418.25,16
90121B,19,2.111111111111111,1.1111111111111112,80.75,8
90122A,36,2.5714285714285716,3.3406593406593403,178.20000000000002,14
90122B,34,2.4285714285714284,2.725274725274725,168.3,14
90122C,38,2.533333333333333,3.838095238095238,188.1,12
90123A,35,1.9444444444444444,1.2320261437908495,208.25,14
90123B,24,2.1818181818181817,1.3636363636363638,142.8,8
90123C,24,2.6666666666666665,1.5,142.8,7
90123D,23,2.875,14.696428571428571,136.85000000000002,7
90124A,26,1.625,0.6499999999999999,258.7,16
90124B,20,1.8181818181818181,0.9636363636363635,199.0,11
90124C,14,1.75,0.5,139.29999999999998,7
90125A,140,11.666666666666666,180.24242424242425,159.0,9
90125B,31,5.166666666666667,16.566666666666666,50.099999999999994,6
90125C,88,14.666666666666666,347.8666666666667,94.8,5
90125D,102,9.272727272727273,186.21818181818182,124.2,9
90125E,2,1.0,0.0,4.2,2
90126A,18,4.5,25.666666666666668,30.42,3
90126C,17,8.5,24.5,28.73,2
90127A,12,12.0,0.0,15.0,1
90127B,2,1.0,0.0,2.5,2
90128A,17,3.4,23.3,21.25,5
90128B,17,3.4,23.3,21.25,5
90128C,14,4.666666666666667,40.333333333333336,17.5,3
90128D,3,1.5,0.5,3.75,2
90129A,35,2.1875,2.2958333333333334,103.25,14
90129B,65,3.611111111111111,29.07516339869281,191.75000000000003,17
90129C,50,2.9411764705882355,13.183823529411764,147.5,16
90129D,37,3.0833333333333335,10.265151515151514,109.15000000000002,12
90129E,37,3.3636363636363638,10.454545454545453,109.15,10
90129F,35,2.5,5.346153846153846,103.25000000000001,14
90130A,18,3.0,6.0,53.10000000000001,6
90130B,15,3.75,6.916666666666667,44.25000000000001,4
90130C,2,1.0,0.0,5.9,2
90130D,6,6.0,0.0,17.700000000000003,1
90131,9,2.25,1.5833333333333333,62.55,4
90133,18,2.5714285714285716,2.619047619047619,89.1,7
90134,12,6.0,0.0,35.400000000000006,2
90135,6,6.0,0.0,29.700000000000003,1
90135A,9,4.5,4.5,44.550000000000004,2
90136,3,1.5,0.5,29.849999999999998,2
90137,19,2.375,2.8392857142857144,94.05000000000001,8
90138,11,2.2,2.7,54.45,5
90139,5,1.6666666666666667,0.3333333333333333,24.75,3
90140,5,1.6666666666666667,0.33333333333333337,37.5,2
90141A,7,1.75,0.9166666666666666,34.65,4
90141B,6,3.0,0.0,29.7,2
90141C,7,1.75,0.9166666666666666,34.65,4
90141D,3,3.0,0.0,14.85,1
90141E,7,2.3333333333333335,0.33333333333333326,34.65,3
90142D,10,2.5,1.6666666666666663,49.5,4
90143,54,3.0,3.5294117647058827,400.0,15
90144,31,2.8181818181818183,1.9636363636363634,116.25,11
90145,50,2.1739130434782608,2.0592885375494068,297.5,16
90146,35,2.5,3.9615384615384617,228.75,12
90147,73,1.8717948717948718,1.1147098515519567,726.3499999999999,24
90148,25,1.5625,0.3958333333333333,318.75,15
90149,60,8.571428571428571,302.95238095238096,395.28000000000003,6
90150,12,1.7142857142857142,0.5714285714285715,90.0,7
90151,14,2.0,1.3333333333333333,119.0,5
90152A,4,1.0,0.0,23.8,4
90152B,5,1.25,0.25,29.75,4
90152C,7,1.75,0.9166666666666666,41.650000000000006,4
90154,58,9.666666666666666,430.2666666666667,430.7,6
90155,21,1.75,0.9318181818181818,157.5,12
90156,18,2.5714285714285716,3.285714285714286,89.10000000000001,7
90157,44,2.75,2.3333333333333335,217.8,14
90158,22,2.0,1.5999999999999999,108.9,11
90159,33,2.2,2.028571428571429,163.35,13
90160A,44,2.2,3.642105263157894,305.8,18
90160B,60,2.608695652173913,6.158102766798421,412.55,19
90160C,81,2.53125,5.934475806451614,562.95,25
90160D,69,3.2857142857142856,8.714285714285712,479.55,18
90161A,39,2.7857142857142856,6.335164835164836,193.05,14
90161B,87,3.3461538461538463,6.315384615384614,430.65,21
90161C,99,2.911764705882353,5.779857397504457,490.05,28
90161D,74,3.0833333333333335,5.210144927536233,363.85,18
90162A,29,2.9,5.433333333333334,85.55000000000001,8
90162B,54,2.8421052631578947,4.473684210526315,159.3,14
90162C,42,2.625,3.183333333333334,123.90000000000002,10
90162D,26,2.1666666666666665,1.9696969696969697,76.7,7
90163A,12,2.4,0.8,90.0,5
90163B,4,2.0,0.0,30.0,2
90164A,21,3.0,4.333333333333333,85.35,7
90164B,30,3.75,5.928571428571429,80.7,8
90165A,12,6.0,0.0,30.6,2
90165B,20,3.3333333333333335,6.666666666666667,51.0,5
90166,19,1.7272727272727273,0.8181818181818181,80.15,7
90167,2098,27.973333333333333,2963.945225225225,1667.86,53
90168,18,6.0,0.0,53.10000000000001,3
90169,14,4.666666666666667,5.333333333333333,35.7,3
90170,67,6.7,23.788888888888888,110.55000000000001,10
90171,11,5.5,12.5,13.75,2
90173,29,3.625,5.982142857142856,108.75,7
90174,16,4.0,6.0,40.8,4
90175A,69,2.4642857142857144,6.035714285714284,611.1,20
90175B,15,2.142857142857143,3.142857142857143,127.8,6
90175C,34,2.0,2.1249999999999996,304.3,15
90175D,28,1.8666666666666667,1.9809523809523808,250.6,11
90176A,5,1.6666666666666667,0.3333333333333333,37.5,3
90176B,3,1.5,0.5,22.5,2
90176C,8,2.0,0.6666666666666666,60.0,4
90176D,10,1.6666666666666667,0.2666666666666667,75.0,6
90176E,3,1.5,0.5,22.5,2
90177A,7,3.5,12.5,20.650000000000002,2
90177B,15,3.0,7.5,44.25,5
90177C,16,2.6666666666666665,6.666666666666667,47.2,6
90177D,31,3.1,6.322222222222222,91.45000000000002,9
90177E,8,2.6666666666666665,8.333333333333332,23.6,3
90178A,21,1.4,0.6857142857142857,250.95,14
90178B,14,1.5555555555555556,0.5277777777777778,167.29999999999998,9
90179A,8,1.6,0.8,47.6,5
90179B,7,1.4,0.3,41.65,5
90179C,10,1.4285714285714286,0.28571428571428575,59.5,7
90180A,35,1.8421052631578947,2.807017543859649,306.25,18
90180B,14,1.4,0.26666666666666666,139.29999999999998,10
90181A,3,1.0,0.0,26.849999999999998,2
90182C,8,4.0,8.0,23.6,2
90183A,26,4.333333333333333,6.666666666666666,76.70000000000002,6
90183C,2,1.0,0.0,5.9,2
90184A,29,2.4166666666666665,2.0833333333333335,259.55,11
90184B,46,1.7692307692307692,1.1446153846153844,411.7,23
90184C,48,1.8461538461538463,1.6553846153846155,429.59999999999997,21
90185A,36,4.0,6.0,153.0,8
90185B,44,3.3846153846153846,7.923076923076923,187.0,12
90185C,51,2.6842105263157894,4.450292397660819,216.75,17
90185D,48,3.0,4.666666666666667,204.0,14
90186A,48,3.0,6.0,141.60000000000002,14
90186B,36,2.769230769230769,5.358974358974358,106.20000000000002,13
90187A,2,2.0,0.0,6.7,1
90187B,6,3.0,2.0,20.1,2
90188,3,1.0,0.0,7.6499999999999995,3
90189A,8,1.6,0.30000000000000004,60.0,5
90189B,3,1.5,0.5,22.5,2
90190A,18,2.25,3.0714285714285716,53.10000000000001,8
90190B,34,5.666666666666667,17.866666666666667,100.30000000000001,6
90190C,29,2.9,7.433333333333333,85.55000000000001,10
90191,32,2.2857142857142856,4.065934065934067,241.4,13
90192,58,3.0526315789473686,2.2748538011695905,287.1,10
90194,25,1.7857142857142858,1.1043956043956042,106.25,14
90195A,51,1.9615384615384615,1.4784615384615387,408.45,24
90195B,45,2.25,3.0394736842105265,396.75,19
90196A,17,1.8888888888888888,1.361111111111111,216.75,9
90196B,15,1.5,0.7222222222222221,191.25,9
90197B,6,3.0,0.0,29.7,2
90197D,9,2.25,2.25,44.550000000000004,4
90198A,74,2.8461538461538463,4.455384615384615,314.5,21
90198B,85,2.65625,4.942540322580643,361.25,22
90199A,15,1.6666666666666667,1.0,95.25,9
90199B,17,1.4166666666666667,0.446969696969697,107.94999999999999,12
90199C,94,3.357142857142857,84.16402116402115,553.9,24
90199D,15,1.6666666666666667,2.7499999999999996,95.25,9
90200A,118,2.744186046511628,5.433001107419711,501.5,32
90200B,141,3.1333333333333333,4.572727272727272,599.25,28
90200C,133,3.2439024390243905,7.589024390243901,565.25,32
90200D,199,3.618181818181818,14.351515151515152,833.75,41
90200E,170,3.207547169811321,13.090711175616836,710.5,36
90201A,91,4.55,15.523684210526316,268.45000000000005,16
90201B,107,5.944444444444445,11.937908496732026,315.65000000000003,14
90201C,89,4.684210526315789,8.116959064327485,262.55,16
90201D,83,5.1875,16.1625,244.85000000000002,12
90202A,8,2.6666666666666665,8.333333333333332,23.6,3
90202B,9,3.0,7.0,26.550000000000004,3
90202C,9,2.25,6.25,26.550000000000004,4
90202D,26,5.2,20.7,76.70000000000002,5
90203,60,2.5,2.782608695652174,450.0,18
90204,18,2.0,2.25,60.300000000000004,9
90205A,16,2.6666666666666665,2.2666666666666666,26.4,6
90205C,46,9.2,226.70000000000002,68.7,5
90206A,10,1.6666666666666667,0.6666666666666666,49.5,5
90206C,21,1.9090909090909092,0.890909090909091,103.95,9
90208,92,7.666666666666667,94.42424242424241,218.4,9
90209A,173,17.3,291.1222222222222,325.5,7
90209B,248,13.052631578947368,399.4970760233917,453.6,9
90209C,330,13.75,755.5869565217391,609.0,15
90210A,78,6.5,49.18181818181818,179.70000000000002,12
90210B,95,5.588235294117647,35.257352941176464,211.25,15
90210C,113,12.555555555555555,333.7777777777777,171.95000000000002,9
90210D,131,10.916666666666666,257.9015151515151,204.65,10
90211A,9,1.8,0.2,53.550000000000004,5
90211B,16,2.0,0.2857142857142857,95.2,8
90212B,16,2.2857142857142856,0.9047619047619048,60.0,7
90212C,13,2.6,0.3,48.75,5
90214A,127,2.8222222222222224,12.83131313131313,135.71,27
90214B,47,2.9375,14.195833333333335,47.23,13
90214C,114,3.257142857142857,14.902521008403362,117.53999999999999,21
